,sequence_length,num_samples,num_sites,tsk_size,bcf_size,sgkit_size
0,48129895,10000,863998,0.17571887001395226,0.37382555194199085,0.11973888520151377
1,48129895,1000,403989,0.07834116742014885,0.037093766033649445,0.011193915270268917
2,48129895,100,204714,0.0372733511030674,0.0035632606595754623,0.0019867736846208572
3,48129895,100000,2365367,0.5095502026379108,3.9045347860082984,1.5444763442501426
4,48129895,10,116230,0.019258681684732437,0.0009504212066531181,0.0006744358688592911
